"tzero","beta","delta","k","m","w","de","E50","r","q","p","c"
-6.45312333238788,6.10952529607957e-08,3.09746980650668,0.0780948235381942,4.35349792591787,2.83075328823378e-05,1,100,10,2.38713107790612e-05,407.140217884449,15
-2.90725457823378,6.03213672634762e-08,3.11337552710047,0.077121118127592,2.07347920570506,2.84494997159483e-05,1,100,10,2.38713107790612e-05,406.317034905177,15
-1.62029182204129,5.97130684371016e-08,3.10954531501537,0.0796974646151702,4.21075649023076,2.75879056902367e-05,1,100,10,2.38713107790612e-05,397.395253765619,15
3.75468256910569,5.69557382676263e-08,3.08237644762537,0.0781499197357293,2.65091532167143,2.79785825621909e-05,1,100,10,2.38713107790612e-05,394.552485478794,15
-8.03046798489119,5.81400630513854e-08,3.09731417723658,0.0788787324704405,2.78101061994865,2.73144410663151e-05,1,100,10,2.38713107790612e-05,401.355109879627,15
-8.65828258699564,6.14030332902001e-08,3.10722776631649,0.0787323667630775,3.54859763933518,2.84396811174871e-05,1,100,10,2.38713107790612e-05,399.724037624503,15
-13.5482728085557,6.07666572843491e-08,3.13302398901502,0.0787763434333786,4.8606510270679,2.88243754797521e-05,1,100,10,2.38713107790612e-05,396.62693993889,15
-4.89187254079474,5.94160879348354e-08,3.12131398367075,0.0795267697222657,1.71826370907156,2.83055151640415e-05,1,100,10,2.38713107790612e-05,385.865135900561,15
-11.764650561044,5.85527240133458e-08,3.1805707418946,0.0764191140267429,2.79029489880082,2.81040766839286e-05,1,100,10,2.38713107790612e-05,388.84046883017,15
-9.39751367856924,5.90753516077155e-08,3.07232097322837,0.0764815471044523,4.36503058349459,2.82975113313819e-05,1,100,10,2.38713107790612e-05,387.66818096526,15
-4.14953200908748,5.80389640464328e-08,3.19342476478705,0.0791532516817674,3.83260951203188,2.751685742131e-05,1,100,10,2.38713107790612e-05,386.38318568044,15
-0.956790866016997,6.01153482513667e-08,3.16823212732773,0.0773224548367721,2.31223927904756,2.74886673952898e-05,1,100,10,2.38713107790612e-05,400.865184895836,15
4.15534665931993,6.02604228441647e-08,3.09459750920454,0.0775836428242061,2.21187065580957,2.70724976243288e-05,1,100,10,2.38713107790612e-05,397.730811651446,15
-6.79689881289808,5.84403971827102e-08,3.24613385757859,0.0785939117512,1.34882745354945,2.76019519637135e-05,1,100,10,2.38713107790612e-05,373.471887087437,15
-5.57027250076426,6.06448583788678e-08,3.15854268383165,0.0769835334743588,6.7009076473726,2.81689683226439e-05,1,100,10,2.38713107790612e-05,399.666796513524,15
-2.90363824664963,5.83255150506811e-08,3.066895061748,0.0778535360423956,3.29460945439428,2.82305640554015e-05,1,100,10,2.38713107790612e-05,401.803563586042,15
-5.20060585604151,5.91527029206918e-08,3.12884071615028,0.0791875445245088,1.69860456900479,2.73763199803002e-05,1,100,10,2.38713107790612e-05,399.628896431451,15
-8.67917814199713,6.12273447924348e-08,3.05411765846912,0.0780905690857176,3.55965663720163,2.75967723357106e-05,1,100,10,2.38713107790612e-05,398.974580435228,15
-5.91381975045418,5.84552827464047e-08,3.16707391972535,0.079310060768644,4.11892317388869,2.71966924963002e-05,1,100,10,2.38713107790612e-05,391.563089168486,15
-4.97856441497616,5.89484004132491e-08,3.11181674700133,0.0784165677235324,1.69733853100752,2.80198022112098e-05,1,100,10,2.38713107790612e-05,393.243487331124,15
-6.25727719158937,5.75426905209546e-08,3.11280584713003,0.0791917459243782,5.3060063760127,2.90434524800735e-05,1,100,10,2.38713107790612e-05,373.944309435852,15
-6.34662134667127,5.9364703439459e-08,3.13659174959033,0.0764620796616602,3.14454908990169,2.85571199061111e-05,1,100,10,2.38713107790612e-05,390.830969551842,15
3.03937709003281,5.8593521130593e-08,3.11120349780745,0.0779240777940843,2.6662651478415,2.78863070111428e-05,1,100,10,2.38713107790612e-05,383.59760231343,15
-2.61308078610858,6.15182281173463e-08,3.15374367196218,0.0762193840620087,3.56661961683956,2.73798673427347e-05,1,100,10,2.38713107790612e-05,384.66611240801,15
-2.55020986584384,5.91092963288407e-08,3.14509834102676,0.0787372810307584,1.90238626426846,2.82698219610275e-05,1,100,10,2.38713107790612e-05,390.781064642395,15
-3.19210724460991,6.03330293657368e-08,3.07058312927841,0.0772873546425645,2.74380881679522,2.77510741501624e-05,1,100,10,2.38713107790612e-05,409.142115414299,15
-8.83794010367016,5.97354835756636e-08,3.16013909002368,0.0788548393239303,4.42187808684876,2.81446436913296e-05,1,100,10,2.38713107790612e-05,394.100084496777,15
-1.20711231865087,6.1023093710901e-08,3.15983009012929,0.0783891904039849,5.13845061896699,2.7845436474106e-05,1,100,10,2.38713107790612e-05,398.987841899244,15
-3.75721942984997,5.94317258465591e-08,3.16766652319072,0.079237327382881,1.65974287947935,2.7228396435716e-05,1,100,10,2.38713107790612e-05,399.539573908284,15
-3.79759031202486,6.00972487923249e-08,3.13951756740698,0.0768670633284619,3.95416502358118,2.78389111192052e-05,1,100,10,2.38713107790612e-05,393.814437214041,15
-3.94609550220825,5.74237856125791e-08,3.14058269813719,0.0791164997814331,3.28008265528831,2.77298828577255e-05,1,100,10,2.38713107790612e-05,379.782375869741,15
-7.54111442303734,5.85945061877254e-08,3.12045004657036,0.0784756335712395,3.05056841347406,2.84216927982646e-05,1,100,10,2.38713107790612e-05,396.327593520158,15
-9.05564097261014,5.96474725390429e-08,3.09158242796132,0.0769910966438225,2.38180260001672,2.73136336281098e-05,1,100,10,2.38713107790612e-05,403.404386263672,15
-2.18432835701193,5.87525219685582e-08,3.11391582995537,0.0779672633547366,2.11698989890415,2.84183772033203e-05,1,100,10,2.38713107790612e-05,386.467118645203,15
-8.74045251781623,5.99809010744282e-08,3.16277921980381,0.0776013753908205,4.14713819600971,2.80720154588184e-05,1,100,10,2.38713107790612e-05,382.500831592691,15
-4.58353893869535,5.90803389615177e-08,3.07238980242677,0.077008180981328,3.13999271074615,2.86380258514426e-05,1,100,10,2.38713107790612e-05,391.047000197289,15
2.82298725034512,5.95949661053634e-08,3.1017926037286,0.0784879891509936,2.55078567960614,2.72434502608483e-05,1,100,10,2.38713107790612e-05,408.320549657567,15
-1.95797776764365,5.96870695556234e-08,3.09006605122828,0.0785388396949903,2.55071658528623,2.78903147521308e-05,1,100,10,2.38713107790612e-05,376.320018104904,15
-4.97433126829855,6.07804361512012e-08,3.12679000818625,0.0784090472946126,3.8623748912921,2.76701885026558e-05,1,100,10,2.38713107790612e-05,383.888545205367,15
-2.50927781254108,5.86466118044411e-08,3.09159649393105,0.0821607467027992,3.89664812795846,2.8328934403551e-05,1,100,10,2.38713107790612e-05,387.535137940155,15
3.82043598490429,6.1195276880337e-08,3.1271451351296,0.075583480775408,3.25481309947119,2.72205061462674e-05,1,100,10,2.38713107790612e-05,400.211293931121,15
0.475768683771882,5.96563577777764e-08,3.13595875862885,0.0796436557371545,2.20174823811514,2.83029859322936e-05,1,100,10,2.38713107790612e-05,397.733595923647,15
-12.2976696616537,5.90456967405551e-08,3.09380023822738,0.0784055584860071,4.7248990326589,2.83164304033255e-05,1,100,10,2.38713107790612e-05,404.184445076423,15
-8.72324291487717,5.7828136769465e-08,3.1025268736638,0.0779280939291305,2.99110521677146,2.7294560161528e-05,1,100,10,2.38713107790612e-05,398.276667480966,15
-7.14744978407492,5.96692835320945e-08,3.07687016968501,0.0777768004907431,3.30068011362275,2.80794301620458e-05,1,100,10,2.38713107790612e-05,391.634964764685,15
-0.294012428425082,6.22251292283899e-08,3.14715656246787,0.0787221465702551,2.51479262890126,2.87896003019145e-05,1,100,10,2.38713107790612e-05,392.254394512238,15
-0.227149208393759,6.01258045708964e-08,3.14742802502299,0.0764917233362175,2.29086888108454,2.79546831210244e-05,1,100,10,2.38713107790612e-05,380.717416152951,15
-2.95457907929934,5.98111640648251e-08,3.18668803141981,0.0779683230834606,2.97137273268817,2.77625747499896e-05,1,100,10,2.38713107790612e-05,412.70153813703,15
-11.4032563300508,6.0104233233194e-08,3.08203250949893,0.0777281459734847,1.90647167849407,2.73869152670505e-05,1,100,10,2.38713107790612e-05,389.732159898083,15
1.67726847972744,5.90428480067031e-08,3.14064971380189,0.0774398611421624,4.32741200714816,2.87720196393361e-05,1,100,10,2.38713107790612e-05,398.473980821216,15
5.96823213591788,5.83473378456265e-08,3.11446160905918,0.0785911097200104,2.78876157732467,2.82676325868648e-05,1,100,10,2.38713107790612e-05,398.125552788865,15
-4.13831133458932,5.77759334578771e-08,3.12019112178286,0.0794754283049627,2.33396349913705,2.82002817239673e-05,1,100,10,2.38713107790612e-05,399.354814132829,15
-11.6894479322771,5.97680349211229e-08,3.21368327929988,0.075938284343858,2.74748928706642,2.74394881649417e-05,1,100,10,2.38713107790612e-05,409.511528520595,15
-2.14244128231621,5.97997412235437e-08,3.11129313317145,0.0786073239833813,3.84400887399077,2.8043361461019e-05,1,100,10,2.38713107790612e-05,382.617388830345,15
0.450766980721167,6.22572809837629e-08,3.11506966122186,0.0786883538129695,5.46546444607143,2.73651776291811e-05,1,100,10,2.38713107790612e-05,404.363203952712,15
-10.8066351779196,5.91987328100624e-08,3.12856967128642,0.0771602616925639,4.28424303458692,2.93638031837665e-05,1,100,10,2.38713107790612e-05,402.663612831161,15
-0.373010242767829,6.04680868275169e-08,3.07405637146716,0.0788475951866772,2.7505806883774,2.87039404669465e-05,1,100,10,2.38713107790612e-05,401.723212379585,15
-5.69456725479055,6.06998894951533e-08,3.09421680915473,0.0785651839489837,2.65897792806087,2.80084504566048e-05,1,100,10,2.38713107790612e-05,407.024587539801,15
-19.4790997931791,5.89207511503775e-08,3.12710632874721,0.0782009684397745,5.07467078934965,2.84472688267952e-05,1,100,10,2.38713107790612e-05,394.359547257599,15
-9.21375560241166,5.89394021572619e-08,3.13580805885537,0.0784015474659945,3.27301748084663,2.677173883477e-05,1,100,10,2.38713107790612e-05,390.616768285937,15
-10.7906418369934,5.95427743803346e-08,3.16160614602355,0.0776146307976039,2.28901061587296,2.76879103321976e-05,1,100,10,2.38713107790612e-05,389.615386159425,15
-3.56253022406457,5.91302921911834e-08,3.12965381278755,0.0789616301099515,2.64633407357798,2.81212447703185e-05,1,100,10,2.38713107790612e-05,391.904723038106,15
-3.33699487563609,5.76870902716442e-08,3.11960805705971,0.0762861262632135,4.48747613488519,2.76536345420075e-05,1,100,10,2.38713107790612e-05,405.49823574208,15
-12.9374460533025,5.99629882088571e-08,3.06326687549206,0.0783176637844686,3.06443600021149,2.78955540609823e-05,1,100,10,2.38713107790612e-05,401.862764136025,15
-4.24769617662696,6.0142048907338e-08,3.1595343502958,0.0779689853537842,2.04060602438774,2.73103643248191e-05,1,100,10,2.38713107790612e-05,402.727598705781,15
-3.60556217727348,6.08598405446677e-08,3.03014274191798,0.0767219712705256,4.14051582586697,2.80619254460848e-05,1,100,10,2.38713107790612e-05,383.022043120221,15
1.7326440602704,6.01844205323993e-08,3.14927391548097,0.0783997457318552,4.34339710643224,2.82190848969212e-05,1,100,10,2.38713107790612e-05,388.002868919414,15
-2.2257086092622,6.00815596579581e-08,3.05092190960236,0.0763923860956523,6.67074628727982,2.80278637239898e-05,1,100,10,2.38713107790612e-05,395.592870900654,15
-1.64807717343347,5.95272132055247e-08,3.12072860967531,0.0788308680650831,2.86217991870997,2.74936630988124e-05,1,100,10,2.38713107790612e-05,380.275200157449,15
0.296330998884418,6.13469737913612e-08,3.08926163062958,0.0779856170271119,2.97978795648707,2.79913728610339e-05,1,100,10,2.38713107790612e-05,395.853460760198,15
-4.57267935261995,5.97879900343195e-08,3.07884949562981,0.0799531868641324,3.49793833562855,2.77942950813431e-05,1,100,10,2.38713107790612e-05,402.204134829182,15
-11.4009221380347,6.00520032083403e-08,3.05549766109688,0.0777046058187479,2.97334404910303,2.85779603126234e-05,1,100,10,2.38713107790612e-05,416.182930108744,15
5.14361234705892,6.1402174161343e-08,3.12640466619385,0.0789275559553405,3.47080797606898,2.83284114074597e-05,1,100,10,2.38713107790612e-05,387.736930201395,15
-6.69463596352557,5.87681900755004e-08,3.09816342729936,0.0793714839335859,3.57835962062714,2.83843182322007e-05,1,100,10,2.38713107790612e-05,400.971517522232,15
-11.0407837354063,5.98106624326522e-08,3.10454247494908,0.0764882149383235,3.24796771983213,2.78970213128197e-05,1,100,10,2.38713107790612e-05,391.356275968496,15
1.19403930556633,5.70724271271971e-08,3.06145390303598,0.077996474776798,1.74951911696011,2.93716580890159e-05,1,100,10,2.38713107790612e-05,384.086726195543,15
0.61375458483246,5.93778264282728e-08,3.09467850462151,0.079138043870898,3.62459454098163,2.75391065689316e-05,1,100,10,2.38713107790612e-05,406.555759967743,15
-5.76030979160263,5.93422031398569e-08,3.12842766968985,0.0767224888853568,2.85391605741947,2.82902537172054e-05,1,100,10,2.38713107790612e-05,406.629189679277,15
-2.34246885794077,6.05404096764917e-08,3.15283103008162,0.0772396139889662,2.22319661385696,2.75767725245348e-05,1,100,10,2.38713107790612e-05,393.214109189461,15
-5.21233999526121,5.89512478176931e-08,3.11171791635489,0.0786172909054725,4.28233379516246,2.77501023563713e-05,1,100,10,2.38713107790612e-05,384.071198095629,15
-6.05809095549107,5.83055125663047e-08,3.07905260558175,0.0762475738931768,1.47535012403768,2.9029073024369e-05,1,100,10,2.38713107790612e-05,397.889757514996,15
-6.64571833460213,6.07610464813803e-08,3.11108178929246,0.0802432108228315,3.51472506804536,2.86172715736349e-05,1,100,10,2.38713107790612e-05,382.979780195107,15
-1.94754422844662,5.86081052169757e-08,3.10650791267557,0.0778964495668577,2.69454854671247,2.71335422471886e-05,1,100,10,2.38713107790612e-05,409.57511366137,15
-12.2856432795229,6.03405841971135e-08,3.10724538582767,0.0776342992249355,3.52305348493916,2.77180130911762e-05,1,100,10,2.38713107790612e-05,408.898227206874,15
-3.68787542326487,5.88434547383845e-08,3.07795325101432,0.078104124539612,2.63602388363909,2.76407195591659e-05,1,100,10,2.38713107790612e-05,401.766413754287,15
-6.51721702655489,6.05646066387417e-08,3.12220128911109,0.0789538239499926,1.76094357430652,2.73584605385378e-05,1,100,10,2.38713107790612e-05,392.548087091267,15
-11.1199658446705,6.03341627422743e-08,3.14289293063755,0.078446663848141,6.151464351274,2.86443904907865e-05,1,100,10,2.38713107790612e-05,399.006252093185,15
-5.21438191820079,6.03053985368335e-08,3.19615972339304,0.078741913969988,2.29720472239873,2.78658638950685e-05,1,100,10,2.38713107790612e-05,403.046495235691,15
-2.80202151228398,5.93006458249346e-08,3.19625177625732,0.0776595339696749,4.708450392932,2.7523789697604e-05,1,100,10,2.38713107790612e-05,397.005191813084,15
-5.60802647943543,5.8424349398565e-08,3.11967972994992,0.0756090928682108,2.67692717032084,2.8713111419985e-05,1,100,10,2.38713107790612e-05,393.137331510471,15
-2.915215214341,5.96001335701393e-08,3.17424350627261,0.0768577866311429,2.70096746461338,2.80481094552473e-05,1,100,10,2.38713107790612e-05,384.152879413842,15
2.80327111846104,5.86941152880907e-08,3.11937908469186,0.0773226441735932,1.38894131212579,2.81006009018955e-05,1,100,10,2.38713107790612e-05,374.419529363868,15
-1.22684870432303,5.83262217113294e-08,3.1297545575068,0.0788065379954069,2.27547784069889,2.84972841930358e-05,1,100,10,2.38713107790612e-05,388.008648000706,15
-13.1648175807002,6.07917129572157e-08,3.15352043128863,0.0781307210895652,4.42335671742278,2.75645740290037e-05,1,100,10,2.38713107790612e-05,393.12125642715,15
-10.4602830811658,5.94695913350567e-08,3.09105809250362,0.076342386234268,5.90959762598991,2.84515345382462e-05,1,100,10,2.38713107790612e-05,391.341380911101,15
-10.2164938659373,5.77516657114895e-08,3.1654601517194,0.0790078365056214,3.85771041944788,2.81726493038618e-05,1,100,10,2.38713107790612e-05,393.358367789659,15
-5.25991339597438,5.79297515001862e-08,3.1181000236331,0.0752568757012434,1.4217161529451,2.77437025945428e-05,1,100,10,2.38713107790612e-05,408.304991947657,15
0.53506420544706,6.04412773358299e-08,3.1338651313582,0.0777120101569182,3.56867468825126,2.69857576023252e-05,1,100,10,2.38713107790612e-05,399.124813187518,15
-1.18739655528194,6.02329882962717e-08,3.14630839921427,0.0748792303905676,1.88405389333064,2.67057157072888e-05,1,100,10,2.38713107790612e-05,404.695864123749,15
-3.83606696371635,5.90795511447217e-08,3.10249262195209,0.0761608830457648,3.30899398731549,2.81093778481073e-05,1,100,10,2.38713107790612e-05,388.970176279736,15
-2.51362759035987,5.97001056181555e-08,3.08243976744593,0.0782946921516716,2.69256028747774,2.78043149678201e-05,1,100,10,2.38713107790612e-05,394.56797495638,15
-14.3774530961482,5.81563850713354e-08,3.11410972842,0.0787224793415609,2.80402193897751,2.73855672770374e-05,1,100,10,2.38713107790612e-05,382.740336091538,15
-5.33523282627331,5.94468712102578e-08,3.18202474055727,0.0770053052117601,2.82627482383827,2.76166179458184e-05,1,100,10,2.38713107790612e-05,389.900936695018,15
-9.2754986616781,5.97122412315277e-08,3.10711326915848,0.0778991320758461,3.43402500317492,2.7830250798351e-05,1,100,10,2.38713107790612e-05,397.790753559541,15
-7.99539077847761,5.74697208850599e-08,3.10136430867045,0.0763274789724663,2.60753094344106,2.76951985885541e-05,1,100,10,2.38713107790612e-05,402.939993359499,15
1.4214629165752,5.91291474625907e-08,3.18355378398469,0.0769673835488502,2.37564062252997,2.85109644615098e-05,1,100,10,2.38713107790612e-05,384.557710467402,15
-14.6656510006066,6.15059620657989e-08,3.17777097891022,0.0775157343344011,4.20619173907192,2.76093777593995e-05,1,100,10,2.38713107790612e-05,395.604745675732,15
-3.55416716015515,5.9006228024633e-08,3.07934032595164,0.0787597041152846,1.78676639550046,2.73203564244919e-05,1,100,10,2.38713107790612e-05,391.235098127811,15
-0.200887811424599,5.78118399592154e-08,3.13565923425846,0.0768647392302016,3.22523079297999,2.79943893748303e-05,1,100,10,2.38713107790612e-05,394.519181397408,15
-14.2475675014509,5.89297787939082e-08,3.1529440765745,0.0755487846012289,3.13684678055529,2.8049228114525e-05,1,100,10,2.38713107790612e-05,378.50593694557,15
-8.60800792755281,6.08542366478665e-08,3.11112321059959,0.0779832531001934,2.53594693151614,2.68499147665102e-05,1,100,10,2.38713107790612e-05,399.686876649303,15
-4.80125687774688,6.04078447963526e-08,3.16925363070767,0.0764975123966321,2.43562169493799,2.72675539977356e-05,1,100,10,2.38713107790612e-05,393.820512369033,15
6.03893810356386,6.0180934433275e-08,3.17064675339374,0.0768825973350477,4.42796591527487,2.73882557045335e-05,1,100,10,2.38713107790612e-05,394.81974224421,15
-8.90593674056342,6.04576220480718e-08,3.08064713382141,0.0785158476130286,3.08939962679942,2.77245254513434e-05,1,100,10,2.38713107790612e-05,390.340204448926,15
-0.700063540603797,5.96854452305647e-08,3.12435561015746,0.0781611957226888,2.08157990470678,2.80108777518672e-05,1,100,10,2.38713107790612e-05,401.712800921878,15
-5.34165293966067,5.79715807974383e-08,3.13917162416309,0.0781585677073732,5.00599176018574,2.75620932649116e-05,1,100,10,2.38713107790612e-05,408.366404010278,15
-6.39156416481865,5.75078633149969e-08,3.10121945375086,0.0796889038063181,3.37749117971296,2.73250354478841e-05,1,100,10,2.38713107790612e-05,411.185977629319,15
-3.31560478272752,6.18735704559742e-08,3.03954001680446,0.0765891496810107,3.3842057712663,2.78184946181512e-05,1,100,10,2.38713107790612e-05,385.643036538347,15
3.51073528495235,5.7477467044483e-08,3.09227468556787,0.0757127378461539,2.77068607578222,2.71286334062834e-05,1,100,10,2.38713107790612e-05,411.474716072974,15
-9.10252057875277,5.75553144479282e-08,3.16158537823907,0.0799430095521429,5.92039912618926,2.76108073388041e-05,1,100,10,2.38713107790612e-05,401.132011615382,15
-7.35872990788828,5.82502605466735e-08,3.19311495602322,0.0791508567795082,4.36679971906776,2.72317913197062e-05,1,100,10,2.38713107790612e-05,385.973254350765,15
-2.01378085683304,5.90199513920728e-08,3.10743920877989,0.0784839109491346,3.1427190377841,2.74255496460733e-05,1,100,10,2.38713107790612e-05,375.990050713531,15
-6.33132762108223,5.98891137301043e-08,3.13549112256665,0.0770622295302384,2.64252435314458,2.73479455672334e-05,1,100,10,2.38713107790612e-05,394.475508527511,15
2.02622339766173,5.9114817328738e-08,3.09866070944722,0.0799200523933934,3.25157268333926,2.74327527054015e-05,1,100,10,2.38713107790612e-05,402.870354193193,15
-1.29235111767883,5.75898852208371e-08,3.08279954482554,0.0775185062198773,2.65029185460177,2.74913579161326e-05,1,100,10,2.38713107790612e-05,401.223810854472,15
-9.36440418455935,5.93867591592047e-08,3.0937068421327,0.0797245523564028,3.28511927715153,2.79842692954897e-05,1,100,10,2.38713107790612e-05,373.093134970959,15
-4.43596662363697,5.88498412074604e-08,3.16103797349831,0.0767077389187094,3.09331161439927,2.84728419687329e-05,1,100,10,2.38713107790612e-05,388.225309995746,15
-9.23388755365084,6.00029120155303e-08,3.10486429792128,0.0780263981879364,4.81695311661447,2.74332985821365e-05,1,100,10,2.38713107790612e-05,400.276909304637,15
-0.103895822068981,6.01529260578981e-08,3.06655958186657,0.0768449847119578,3.65727541100212,2.82721773389383e-05,1,100,10,2.38713107790612e-05,376.287044338678,15
-4.81293744206823,6.23838450831183e-08,3.11896102080735,0.0792566201589186,3.59592852288479,2.73502045290562e-05,1,100,10,2.38713107790612e-05,391.198944457225,15
-14.704697527332,5.8068978498759e-08,3.09641552722121,0.0782727346870551,2.57248837482435,2.77560956022559e-05,1,100,10,2.38713107790612e-05,402.16214980297,15
0.0784578087495902,6.06223726933364e-08,3.16664866713888,0.0779343303841876,3.05393899642927,2.76491940375347e-05,1,100,10,2.38713107790612e-05,392.058873840359,15
-3.51935017035093,6.11964819852401e-08,3.14195606839299,0.0786036589283432,4.83036401732971,2.84469585447712e-05,1,100,10,2.38713107790612e-05,397.358254080412,15
-7.22750620259043,5.76153755440745e-08,3.17346727766926,0.0773627848266726,4.35519343662693,2.83083586524451e-05,1,100,10,2.38713107790612e-05,411.210083593102,15
4.47334102071053,5.86333165845591e-08,3.07649072622115,0.0783559991930207,1.60814309920461,2.77798124443796e-05,1,100,10,2.38713107790612e-05,399.89888227685,15
-3.44888665559371,5.77845342482972e-08,3.09448836727111,0.0773424896117543,3.05959720736451,2.84768714604002e-05,1,100,10,2.38713107790612e-05,385.829425718056,15
1.10193541579393,5.77107022422764e-08,3.21888756256974,0.0770484842912716,1.87466709049788,2.82166885712028e-05,1,100,10,2.38713107790612e-05,396.308628933595,15
-6.43760434883065,5.79766248045654e-08,3.1363380597488,0.0769595134467593,4.27129478684737,2.7787075864962e-05,1,100,10,2.38713107790612e-05,389.130093770609,15
-1.34676830158114,5.84926695428144e-08,3.14247350630115,0.0766553905739893,1.7751442537809,2.87737712633719e-05,1,100,10,2.38713107790612e-05,395.843736105564,15
-13.8397013938301,5.93679201481008e-08,3.14764841212603,0.0771980512113443,2.44100119856343,2.81954274012171e-05,1,100,10,2.38713107790612e-05,396.772088042183,15
-3.16412537300131,5.91475611457701e-08,3.13259409998027,0.0784540598403354,3.91218005728773,2.78047288482895e-05,1,100,10,2.38713107790612e-05,391.326085399281,15
-8.95166660994805,6.0377641149074e-08,3.09311753055044,0.0770722405973902,3.63743791440955,2.90252360383808e-05,1,100,10,2.38713107790612e-05,408.452209827051,15
-5.59081904735811,5.91959038460963e-08,3.13148545257196,0.0769568717160292,3.29038790743438,2.81784259887649e-05,1,100,10,2.38713107790612e-05,389.899149184609,15
-8.04624092213914,5.97058385690934e-08,3.12710927961904,0.0782147378128105,3.30030563817448,2.83308601195835e-05,1,100,10,2.38713107790612e-05,380.205437989476,15
-0.678125177863161,5.926294615523e-08,3.1522741481111,0.0773621520856774,2.34281326655753,2.76884957756384e-05,1,100,10,2.38713107790612e-05,395.836036516492,15
-3.60675330887876,6.30026264982939e-08,3.11435413464095,0.0770900946165354,7.19506345409935,2.81708481020408e-05,1,100,10,2.38713107790612e-05,386.417912817971,15
-7.89882442210586,5.87677028989886e-08,3.17305823700581,0.0784947992664677,3.41562476605695,2.86890576857631e-05,1,100,10,2.38713107790612e-05,385.989566665974,15
4.10816147860276,5.84019673772345e-08,3.13794765156099,0.078827157965785,2.34340172801071,2.81816080578464e-05,1,100,10,2.38713107790612e-05,392.437798701081,15
-4.75545708333489,6.09318557914066e-08,3.14385569098698,0.0785942849246059,2.41583966922253,2.76763730532889e-05,1,100,10,2.38713107790612e-05,395.668830900216,15
-3.12608666537531,5.92447020313899e-08,3.14370209922423,0.0772643090284314,3.25227266725155,2.77941875260895e-05,1,100,10,2.38713107790612e-05,401.508779003075,15
-13.3506419714584,6.04471383683548e-08,3.10325993273048,0.0764093955341111,3.65914164266752,2.72319332694742e-05,1,100,10,2.38713107790612e-05,397.277379628783,15
-4.40466184171225,6.02680639590194e-08,3.16952740470904,0.0774897338449737,1.98263675553031,2.81994777557381e-05,1,100,10,2.38713107790612e-05,394.87895203913,15
-12.1457216020581,6.00930474273282e-08,3.07496400304813,0.0765757705546372,2.66800673287473,2.75807970821371e-05,1,100,10,2.38713107790612e-05,387.499733491562,15
-0.357555114977868,6.21384166310885e-08,3.0797872490612,0.0800076455393214,4.49576626633287,2.77052560724293e-05,1,100,10,2.38713107790612e-05,390.792762476724,15
-6.13983393469505,6.00170474854526e-08,3.13814917929699,0.079693324775326,3.6781972700243,2.70905382141827e-05,1,100,10,2.38713107790612e-05,378.279624398162,15
-8.29155508478939,6.10401446280374e-08,3.19010098702166,0.0775356702518884,1.97452996366205,2.76360646342616e-05,1,100,10,2.38713107790612e-05,399.277016411631,15
-5.28392676093577,6.09425764149006e-08,3.07552882394941,0.0771054241739408,3.23742606565046,2.82947785517882e-05,1,100,10,2.38713107790612e-05,411.057646240027,15
-9.91585870067175,5.93619016028898e-08,3.12462313406221,0.0777811612142209,4.18074270953093,2.7789189179114e-05,1,100,10,2.38713107790612e-05,386.254199451869,15
-12.4275279186709,5.86741253155456e-08,3.14564289921427,0.0785089308956495,2.90192931716134,2.72022720444948e-05,1,100,10,2.38713107790612e-05,387.563093810752,15
-0.867700273449015,5.94007040591213e-08,3.08961985486031,0.075836961787036,2.22877825219673,2.90383304403382e-05,1,100,10,2.38713107790612e-05,402.251175330068,15
1.24709559268756,5.9559377498645e-08,3.13650342980212,0.0761057144684812,2.82534783519983,2.75458871988836e-05,1,100,10,2.38713107790612e-05,390.77758703526,15
-0.00326945713049032,5.98055806227385e-08,3.01276374035273,0.0782234016988927,4.90355042505326,2.80467865151853e-05,1,100,10,2.38713107790612e-05,413.594844625006,15
-19.1973795881542,5.90101207242485e-08,3.09914063190646,0.078213330173706,2.93311436118718,2.83140019878483e-05,1,100,10,2.38713107790612e-05,390.79648987683,15
-3.99895521529383,5.97618545124771e-08,3.12694470692125,0.0768211993123984,5.75351389262361,2.80739190110014e-05,1,100,10,2.38713107790612e-05,376.412957038991,15
-8.52147648450054,5.92589484423308e-08,3.18201959730515,0.0775399688833783,2.435002346129,2.76663773944083e-05,1,100,10,2.38713107790612e-05,402.79640766299,15
-2.170822908277,5.8487266319387e-08,3.06605172796854,0.0760530487182882,1.87439342471321,2.88458904362764e-05,1,100,10,2.38713107790612e-05,389.96617661096,15
-11.4490347974916,6.10882749876043e-08,3.11030188500908,0.0784588132545489,2.33958265013551,2.78676126115109e-05,1,100,10,2.38713107790612e-05,399.237024420009,15
-6.45546474346828,5.90947520224879e-08,3.14419137740747,0.0798276972840843,4.20450342061577,2.69666717732399e-05,1,100,10,2.38713107790612e-05,405.97776669221,15
-12.7669379396944,6.03598550252832e-08,3.08040325474047,0.0772866625446668,3.9594832262127,2.69901181228018e-05,1,100,10,2.38713107790612e-05,394.494941953341,15
-13.5871543709103,5.96572978647909e-08,3.16836256450652,0.0762243609211914,2.29104788319229,2.71327082404617e-05,1,100,10,2.38713107790612e-05,393.019424263463,15
